index,Location,Latitude,Longitude
4619,"Near Sihanoukville, Cambodia",10.7581899,103.8216261
4620,"M'Banza Congo, Angola",-6.2694214,14.2337805
4621,"Culiacan, Mexico",24.8090649,-107.3940117
4622,"Muncho Lake, British Columbia, Canada",58.926463,-125.771076
4623,"Sao Paulo, Brazil",-23.5557714,-46.6395571
4624,"Near Shinile, Ethiopia",9.6830297,41.8426898
4625,"Rudyerd Bay, Alaska",63.588753,-154.4930619
4626,"Moscow, Russia",55.755826,37.6173
4627,"Off Moorea, French Polynesia",-17.5388435,-149.8295234
4628,"Near Ketchikan, Alaska",55.3422222,-131.6461111
4629,"Okinawa, Japan",26.1201911,127.7025012
4630,"Near Curitiba, Brazil",-25.4268985,-49.2651984
4631,"Near Kirkuk, Iraq",35.4666329,44.3798895
4632,"Kongolo, Democratic Republic Congo",-5.387502,26.9911288
4633,"Goma, Democratic Republic Congo",-1.658501,29.2204548
4634,"Phuket, Thailand",7.9843109,98.3307468
4635,"Malemba Nkulu, DR Congo",-8.034101,26.790893
4636,"Kinshasa, DR Congo",-4.3032527,15.310528
4637,"Near Cubarral, Colombia",3.766667,-73.833333
4638,"Khartoum, Sudan",15.597431,32.535587
4639,"Near Isparta, Turkey",37.7626487,30.553705
4640,"Off Whittier, Alaska",60.7745903,-148.6858408
4641,"Columbus, Ohio",39.9611755,-82.9987942
4642,"Los Roques, Venezuela",11.84918995,-66.7507701
4643,"Blace, Macedonia",42.1526524,21.3318248
4644,"London, England",51.5072178,-0.1275862
4645,"Miroslawiec, Poland",53.34254,16.089279
4646,"Near Malinau, Indonesia",3.584221,116.647797
4647,"Merida, Venezuela",8.5698244,-71.1804988
4648,"Off Macae , Rio de Janeiro , Argentina",-22.3837126,-41.7827578
4649,"Near Bethani, Nepal",27.4930026,85.8230251
4650,"Lawa, Suriname",4.352258637,-54.40959899
4651,"Bundeena, Australia",-34.0850678,151.1511763
4652,"Chrisinau, Moldova",47.0104529,28.8638103
4653,"Goma, Congo",-1.658501,29.2204548
4654,"Off Annobon Island, Equatorial Guinea",-1.4268782,5.6352801
4655,"Off Crimea, Black Sea",45.3453029,34.4997274
4656,"Stehekin, Washington",48.3093032,-120.6564879
4657,"Two Harbors, Catalina Island, California",33.44,-118.49833
4658,"Near Chelyabinsk, Russia",55.1644419,61.4368431
4659,"Panama City, Panama",8.9823792,-79.5198696
4660,"Tegucigalpa, Honduras",14.065049,-87.1715002
4661,"Huntsville, Texas",30.7235263,-95.5507771
4662,"Khartoum, Sudan",15.597431,32.535587
4663,"Hyannis, Massachusetts",41.6524911,-70.2881124
4664,"Bannang Sata, Thailand",6.2544629,101.2410442
4665,"Near Salak Mountain, Indonesia",-6.7160575,106.733719
4666,"Near Malakal, Sudan",9.5279875,31.6682347
4667,"Flagstaff, Arizona",35.1982836,-111.651302
4668,"Near Khartoum, Sudan",15.597431,32.535587
4669,"Saltillo, Mexico",25.4383234,-100.973678
4670,"Near Bogota, Colombia",4.7109886,-74.072092
4671,"Owatonna, Minnesota",44.0879297,-93.2260184
4672,"North Vancouver Island, British Colombia, Canada",49.6506376,-125.4493906
4673,"Near Junction City, California",40.7279209,-123.0553904
4674,"Sunat Tanon, Thailand",15.870032,100.992541
4675,"K-50 Airport, Somalia",5.152149,46.199616
4676,"Madrid, Spain",40.4167754,-3.7037902
4677,"Bishkek, Kyrgyzstan",42.8746212,74.5697617
4678,"Near Toacaso, Ecuador",-0.7202168,-78.7702895
4679,"Columbus, Ohio",39.9611755,-82.9987942
4680,"Off Dubai, United Arab Emirates",25.2048493,55.2707828
4681,"Perm, Russia",58.0091683,56.2269674
4682,"Columbia, South Carolina",34.0007104,-81.0348144
4683,"Camp Springs, Maryland",38.8040027,-76.9066396
4684,"Lukla, Nepal",27.6856603,86.7278059
4685,"Aurora, Illinois",41.7605849,-88.3200715
4686,"Fallujah, Iraq",33.3443576,43.7812773
4687,"Thormanby Island, British Columbia, Canada",49.4984943,-123.9794558
4688,"Off Perpignan, France",42.6874874,2.9006474
4689,"San Juan, Puerto Rico",18.4670588,-66.1184593
4690,"Off Sabine Pass, Texas",29.7332834,-93.8948078
4691,Off Turks and Caicos Islands,21.694025,-71.797928
4692,"Lubock, Texas",33.5778239,-101.8552934
4693,Near Houma Louisiana,29.5957696,-90.7195348
4694,"Adraskan district, Afghanistan",33.6716082,61.9813913
4695,"New York, New York",40.7127753,-74.0059728
4696,"Manacapuru, Brazil",-3.2897156,-60.6318987
4697,"Clarence Center, New York",43.0106139,-78.6375283
4698,"Chanco, Chile",-36.2695044,-72.7178631
4699,"Luxor, Egypt",25.6872431,32.6396357
4700,"Amsterdam, Netherlands",52.3675734,4.9041389
4701,"Lake Victoria, Uganda",-0.7557754,33.438353
4702,"Off St. Johns, Newfoundland",47.5556097,-52.7452511
4703,"Butte, Montana",46.0038232,-112.5347776
4704,"Tokyo, Japan",35.6764225,139.650027
4705,"Off Crimond, Scotland",57.6014259,-1.916038
4706,"Bandung, Indonesia",-6.9174639,107.6191228
4707,"Near Wamena, Indonesia",-4.0921497,138.9461887
4708,"Massamba, Democratic Republic of Congo",-4.038333,21.758664
4709,"Near El Alto de Rubio, Venezuela",11.0159468,-69.8530399
4710,"Near Madiun, Indonesia",-7.6310587,111.5300159
4711,"Near Isiro, Democratic Republic Congo",2.7722364,27.6082774
4712,"Atlantic Ocean, 570 miles northeast of Natal, Brazil",-5.7841695,-35.1999708
4713,"Near Port Hope Simpson, Newfoundland, Canada",52.5433087,-56.3001874
4714,"State of Arunachal Pradesh, India",28.2179994,94.7277528
4715,"Near Wamena, Indonesia",-4.0921497,138.9461887
4716,"Off Mitsamiouli, Comoros",-11.3871698,43.2980711
4717,"Near, Peshawar , Pakistan",34.0151366,71.5249154
4718,"Near Qazvin, Iran",36.2795045,50.0045669
4719,"Kandahar Airport, Afghanistan",31.5022998,65.8507244
4720,"Mashad, Iran",36.2972006,59.60669
4721,"Ampisibil Village, Indonesia",-0.789275,113.921327
4722,"Koh Samui, Thailand",9.5120168,100.0135929
4723,"New York, New York",40.7127753,-74.0059728
4724,"Near Port Moresby, Papua New Guinea",-9.4790043,147.1494164
4725,"Nganga Lingolo, Congo",-4.3315651,15.1431754
4726,"Ugamsk Gorge, South Kazakistan",48.019573,66.923684
4727,"Merebank, South Africa",-29.960399,30.9718576
4728,"Georgetown, South Carolina",33.376834,-79.2944964
4729,"Manila, Philippines",14.5995124,120.9842195
4730,"Sharjah, United Arab Emirates",25.3561698,55.427211
4731,"Off Bonaire, Netherlands Antilles",12.2018902,-68.2623822
4732,"Off Mongokhto, Russia",49.246637,140.228257
4733,"Mirny, Russia",62.5313374,113.9773881
4734,"Kigali, Rwanda",-1.9440727,30.0618851
4735,"Near Reno, Nevada",39.529919,-119.8142691
4736,"Shanghai, China",31.230416,121.473701
4737,"Lyall Harbour, BC, Canada",48.8,-123.2
4738,"Off Sand Point, Alaska",55.3404686,-160.4985822
4739,"Off Na'ameh, Lebanon",33.7489379,35.4534798
4740,"Near Senador Jose PorfÃ­rio, Brazil",-2.5902652,-51.9529957
4741,"Cotabato City, Philippines",7.2046668,124.2310439
4742,"Near Saada, Yemen",16.9509413,43.7477743
4743,"Smolensk, Russia",54.7903112,32.0503663
4744,"Near Yelizovo, Russia",53.1890374,158.3825062
4745,"Monterey, Mexico",25.6866142,-100.3161126
4746,"Pampanga, Philippines",15.079409,120.6199895
4747,"Tripoli, Libya",32.8877109,13.187186
4748,"Near Poeketi, Suriname",4.1259827,-54.626672
4749,"Salang pass, Afghanistan",35.3123937,69.0419483
4750,"Mangalore, India",12.9141417,74.8559568
4751,"Yangadou, Cameroon",7.369722,12.354722
4752,"Quebec, Canada",46.8130816,-71.2074596
4753,"Tuzla, Romania",44.0028382,28.6376679
4754,"Islamabad, Pakistan",33.6995086,73.0362897
4755,"Near Elmendorf AFB, Alaska",61.2536352,-149.8112528
4756,"Near Denali National Park, Alaska",63.2827613,-150.7893981
4757,"Igarka, Russia",67.4669771,86.5690187
4758,"Near Dillingham, Alaska",59.0395277,-158.4633056
4759,"San Andreas Island, Colombia",12.5450153,-81.7075787
4760,"Off Kaminshak Bay, Alaska",63.588753,-154.4930619
4761,"Bastipur, Nepal",27.35,85.8125
4762,"Yichun, China",27.8144299,114.41612
4763,"Bandundu, Congo Democratic Republic",-3.3168087,17.3789697
4764,"Buena Vista, Venezuela",9.3837402,-64.5059147
4765,"Dubai, United Arab Emirates",25.2048493,55.2707828
4766,Fox Glacier Airstrip,-43.4627313,170.008974
4767,"Puerto Ordaz, Venezuela",8.2750921,-62.7676633
4768,"Chopan district, Zabul Province, Afghanistan",32.1918782,67.1894488
4769,"Rasht Valley, Tajikistan",39.0848361,70.7001248
4770,"Near Kabul, Afghanistan",34.5553494,69.207486
4771,"Near Bugulumisa, Congo",-4.038333,21.758664
4772,"Near Guasimal, Cuba",21.7430028,-79.4619506
4773,"Near Karachi, Pakistan",24.8607343,67.0011364
4774,"Strezhevoy, Russia",60.7236076,77.5809306
4775,"Karachi, Pakistan",24.8607343,67.0011364
4776,"Moscow, Russia",55.755826,37.6173
4777,"Palunge Hill, Nepal",28.394857,84.124008
4778,"Surgut, Russia",61.2545849,73.3961699
4779,"Orumiyeh, Iran",37.5498061,45.0786282
4780,"Off Plettenberg Bay, South Africa",-34.0620481,23.3713855
4781,"Cork, Ireland",51.8985143,-8.4756035
4782,"Near Santa Ana Francisco Morazan, Honduras",13.9296778,-87.2730244
4783,"Pointe-Noire, Congo",-4.7691623,11.866362
4784,"Kinshasa, Congo",-4.3032527,15.310528
4785,"Tawang, India",27.632451,91.7538817
4786,"Manaus, Brazil",-3.1190275,-60.0217314
4787,"Off Kaimana, Indonesia",-3.660925,133.774506
4788,"Near Prahuaniyeu, Argentina",-41.3379131,-67.9048717
4789,"Petrozavodsk, Russia",61.7781617,34.3640396
4790,"Near Bagram Air Base, Afghanistan",34.9520649,69.2715328
4791,"Kisangani, Congo",0.5185303,25.2007728
4792,"Near Strezhevoy, Russia",60.7236076,77.5809306
4793,"Recife, Brazil",-8.0577401,-34.8829629
4794,"Near Guelmim, Morocco",28.9883659,-10.0527498
4795,"Off Jeju, South Korean",33.3846216,126.5534925
4796,"Tangi Valley, Afghanistan",33.93911,67.709953
4797,"Near Omsukchan, Russia",62.5094098,155.7859171
4798,"Resolute Bay, Nunavut, Canada",74.697299,-94.829729
4799,"Mosby, Missouri",39.315559,-94.2938356
4800,"Juan Fernandez Island, Chile",-33.6613889,-78.9277778
4801,"Near Trinidad, Bolivia",-14.8321487,-64.9019015
4802,"Yaroslavl, Russia",57.6260744,39.8844708
4803,"Huambo, Angola",-12.7739761,15.7468535
4804,"Reno, Nevada",39.529919,-119.8142691
4805,"Yellowknife, Northwest Territories, Canada",62.4539717,-114.3717886
4806,"Near Kathmandu, Nepal",27.7172453,85.3239605
4807,"Near Bohorok, Indonesia",3.515889,98.153351
4808,"Near Madang, Papua New Guinea",-5.2218841,145.7856324
4809,"Vancouver, BC, Canada",49.2827291,-123.1207375
4810,"NearKilohana, Molokai, Hawaii",21.1443935,-157.0226297
4811,"Near Santa Catarina Atoyzingo, Mexico",19.2078994,-98.9310839
4812,"Near Henderson, Nevada",36.0395247,-114.9817213
4813,"Green Grove, Florida",29.634135,-82.2676019
4814,"Namoya, Congo",-4.019944,27.5578
4815,"Near San Juan, Puerto Rico",18.4670588,-66.1184593
4816,"Kabul, Afghanistan",34.5553494,69.207486
4817,"Tyumen, Russia",57.1553394,65.5618636
4818,"Islamabad, Pakistan",33.6995086,73.0362897
4819,"Sabanagrande, Colombia",10.789771,-74.755201
4820,"Near Cidahu, Indonesia",-6.77358,106.7272714
4821,"Jomsom, Nepal",28.7746477,83.7730237
4822,"Accra, Ghana",5.5592846,-0.1974306
4823,"Lagos, Nigeria",6.5243793,3.3792057
4824,"Hualla Hualla, Mount Mamarosa, Peru",-13.84783,-73.9521468
4825,"Near Serov, Russia",59.6104645,60.6177431
4826,"Jakarta, Indonesia",-6.1944491,106.8229198
4827,"Off Masbate Island, Philippines",12.0147224,123.8857747
4828,"Talodi, Sudan",10.6377926,30.3839017
4829,"Near Palana, Russia",59.0830382,159.9512034
4830,"Kathmandu, Nepal",27.7172453,85.3239605
4831,"Near Omdurman, Sudan",15.6475782,32.4806894
4832,Antigua,17.060816,-61.796428
4833,"San'a, Yemen",15.3545381,44.2064003
4834,"Near Brazzaville, Congo",-4.2744405,15.2812803
4835,"Near Ladysmith, South Africa",-28.5630897,29.7810122
4836,"Near Iturbide, Mexico",23.634501,-102.552784
4837,"Near Shymkent, Kazakhstan",42.320534,69.5876302
4838,"Heho, Myanmar",20.723192,96.8217017
4839,"Moscow, Russia",55.755826,37.6173
4840,"Near Clear Lake, Iowa",43.1435564,-93.3788108
4841,"Off Los Roques, Venezuela",11.84918995,-66.7507701
4842,"Near Kyzyltu, Kazakhstan",43.4041885,77.0636419
4843,"Donetsk, Ukraine",48.015883,37.80285
4844,"Goma, Congo",-1.658501,29.2204548
4845,"Near Dillingham, Alaska",59.0395277,-158.4633056
4846,"Denpasar, Indonesia",-8.6704582,115.2126293
4847,"Bagram Air Base, Afghanistan",34.9520649,69.2715328
4848,"Moosonee, Ontario",51.273089,-80.640049
4849,"Gaurikund, near Kedarnath, Uttarakhand State, India.",30.7346267,79.0668943
4850,"San Francisco, California",37.7749295,-122.4194155
4851,"Soldotna, Alaksa",60.4863829,-151.0571796
4852,"Mogadishu, Somalia",2.037148,45.3379067
4853,"Birmingham, Alabama",33.5185892,-86.8103567
4854,"Lagos, Nigeria",6.5243793,3.3792057
4855,"Kudat, Malaysia",6.8830571,116.8466165
4856,"Near Pakse, Laos",15.1171823,105.8159045
4857,"Riberalta, Bolivia",-11.0073376,-66.058249
4858,"Pujungan, Malinau district, Borneo",2.6524285,115.4733554
4859,"Red Lake, Ontario, Canada",51.0145968,-93.828916
4860,"Near Kazan, Russia",55.7878944,49.1233293
4861,Glasgow Scotland,55.8616704,-4.2583345
4862,"Bwabwata National Park, Nambia",-18.0989125,21.5812969
4863,"Near Cachimbo, Brazil",-14.235004,-51.92528
4864,"Irkutsk, Russia",52.2854834,104.2890222
4865,Near Petreasa Romania,46.5361053,22.9424224
4866,"Near Ain Kercha, Algeria",35.9249075,6.6994239
4867,"Sandhikhark, Nepal",27.9650061,83.1434573
4868,"Grombalia, Tunisia",36.6024831,10.5014909
4869,South Indian Ocean,-33.137551,81.826172
4870,"Seattle, Washington",47.6061389,-122.3328481
4871,"Ramos Arizpe, Mexico",25.5411499,-100.9483074
4872,"Jamijarvi, Finland",66.7136282,27.4292062
4873,"Near San Vicente del Caguan, Colombia",2.1136446,-74.7732056
4874,"Xiang Khouang province, Laos",19.6375088,103.3587288
4875,"Lugansk, Ukraine",48.5687239,39.3152291
4876,"Near Nairobi, Kenya",-1.2920659,36.8219462
4877,"Thach That district, Vietnam",20.9905234,105.5251894
4878,"Hrabove, Ukraine",48.1480303,38.6478533
4879,"Magong, Taiwan",23.5706269,119.5774616
4880,"Aguelhok, Mali",19.4640568,0.8567905
4881,"Tehran, Iran",35.7218583,51.3346954
4882,"Tamanraset, Algeria",22.7942358,5.5361426
4883,"Mwanza, Tanzania",-2.5164305,32.9174517
4884,"Near Port Moresby, Papua New Guinea",-9.4790043,147.1494164
4885,"Wichita Falls, Texas",33.9137085,-98.4933873
4886,"Near Uvira, Congo",-3.3728836,29.1448793
4887,Java Sea,-5.090944,112.17041
4888,"Near Abu adh Dhuhur Air Base, Syria",35.7384995,37.0479123
4889,"Taipei, Taiwan",25.0329694,121.5654177
4890,"Villa Castelli, Argenina",-29.0231506,-68.2325718
4891,"Near Digne-Les-Bains, France",44.092193,6.235976
4892,"Ella Lake, Alaska",55.4713014,-131.1150151
4893,"Medan, Indonesia",3.5951956,98.6722227
4894,"Near Agustin Codazzi, Colombia",10.034716,-73.237105
4895,"Ninia, Indonesia",-0.789275,113.921327
4896,"Tangok mountain, Papua",,
4897,"Off Dakar, Near Dioubel, Senegal",14.6561118,-16.2345993
4898,"Iliamna East Wind Lake, Alaska",59.7737815,-154.9188405
4899,"Jalalabad, Afghanistan",34.4283529,70.4578019
4900,"Near Masamba, Indonesia",-2.3646416,120.2974199
4901,"Near Ilaga, Indonesia",-4.0460389,137.5275422
4902,"Near Hasna, Egypt",26.820553,30.802498
4903,"Juba, South Sudan",4.8538566,31.5825254
4904,"Fox Glacier, South Valley, New Zealand",-43.5285361,170.1540226
4905,"Near Igarka, Russia",67.4669771,86.5690187
4906,"Akkajaure Lake, Norrbotten, Sweden",67.6536073,17.6473912
4907,"Near Mogadishu, Somalia",2.037148,45.3379067
4908,"Dana, Nepal",28.5353754,83.624201
4909,"250 miles northwest of Kathmandu, Nepal",27.7172453,85.3239605
4910,"Cox's Bazar, Bangladesh",21.4272184,92.0061058
4911,"Fatima Pastaza, Ecuador",-1.4213166,-77.9852853
4912,"Rostov-on-Don, Russia",47.2357137,39.701505
4913,"Magdelen Islands, Quebec, Canada",47.3824101,-61.8843002
4914,"Near Pigeon Forge, Tennessee",35.7884241,-83.5543329
4915,"Kiunga, Papua New Guinea",-6.1215578,141.2986517
4916,"Sorta, Norway",60.472024,8.468946
4917,175 miles off the Egyptian coast,26.820553,30.802498
4918,"Bay of Bengal, Indian Ocean",13.531665,87.5395855
4919,"Near Lockhart, Texas",29.8849441,-97.6699996
4920,"Dubai, United Arab Emirates",25.2048493,55.2707828
4921,"Russian Mission, Alaksa",61.7849233,-161.326347
4922,Malta International Airport,35.8517424,14.4863361
4923,"Near La Union, Colombia",4.529823,-76.1088001
4924,"Near Tanjung Pinanga, Indonesia",0.9185504,104.4665072
4925,"Near Havlien, Pakistan",30.375321,69.345116
4926,"Near Wamena, Papua, Indonesia",-4.0921497,138.9461887
4927,"Puerto Carreno, Colombia",6.1899117,-67.4825696
4928,"Near Adar, Russia",61.52401,105.318756
4929,"Bishkek, Kyrgyzstan",42.8746212,74.5697617
4930,"Melbourne, Victoria, Australia",-37.8136276,144.9630576
4931,"Istanbul, Turkey",41.0082376,28.9783589
4932,"Mautaer, Zimbabwe",-18.975755,32.6691331
4933,"Charleston, West Virginia",38.3498195,-81.6326234
4934,"Tenzing, Nepal",28.394857,84.124008
4935,"Off Dawei, Myanmar",14.082769,98.193961
4936,"Mount Gambier, South Australia",-37.8284406,140.7806761
4937,"Near Itta Bena, Mississipi",33.49512,-90.3198067
4938,"Near Kinshasa, Congo",-4.3032527,15.310528
4939,"Near CuÃ­lo, Angola",-11.202692,17.873887
4940,"Abidjan, Ivory Coast",5.3599517,-4.0082563
4941,"Empakaai, Tanzania",-2.9,35.8
4942,"Near Fond-du-Lac, Saskatchewan",59.3280562,-107.1829008
4943,"Punta Islita, Costa Rica",9.8566109,-85.3988579
4944,"Zhengchang, Suiyang County, Guizhou Province",27.89203,107.25284
4945,"Grand Canyon, Arizona",36.0544445,-112.1401108
4946,"Argunovo, Russia",59.8587154,45.1060347
4947,"Kohangan village, Iran",30.8955957,51.6504995
4948,"Latakia, Syria",35.541768,35.7987581
4949,"New York, New York",40.7127753,-74.0059728
4950,"Kathmandu, Nepal",27.7172453,85.3239605
4951,"Boufarik AB, Algeria",36.5832413,2.9121256
4952,"NW of Philadelphia, Pennsylvania",39.9525839,-75.1652215
4953,"Port Wentworth, Georgia",32.149092,-81.163168
4954,"Havana, Cuba",23.1135925,-82.3665956
4955,"Pretoria, South Africa",-25.7565723,28.1913815
4956,"Flims, Switzerland",46.8366348,9.2846923
4957,"Chuuk, Micronesia",7.134462467,151.5074133
4958,"Off Jakarta, Indonesia",-6.1944491,106.8229198
4959,"Georgetown, Guyana",6.8012793,-58.1551255
4960,"Karaj, Iran",35.8438581,50.9714995
4961,"Houston, Texas",29.7604267,-95.3698028
4962,"Vereda La Bendicion, Colombia",7.6473574,-76.7206329
4963,"Bishoftu, Ethiopia",8.7346496,39.0085346
4964,"Puerto Montt, Chile",-41.4693622,-72.9424405
4965,"Near Monclava, Mexico",26.9080378,-101.4215236
4966,"Moscow, Russia",55.755826,37.6173
4967,"Near Lipo, India",20.593684,78.96288
4968,"Rawalpindi, India",33.5651107,73.0169135
4969,"Toledo, Ohio",41.6528052,-83.5378674
4970,"Lviv, Ukraine",49.839683,24.029717
4971,"Goma, Democratic Republic of Congo",-1.658501,29.2204548
4972,"Almaty, Kazakhstan",43.2379761,76.8828618
4973,"Geneina, Sudan",13.447898,22.4649083
4974,"Near Shahriah, Iran",35.6529119,51.0599647
4975,"Istanbul, Turkey",41.0082376,28.9783589
4976,"Manila, Philippines",14.5995124,120.9842195
4977,"Karachi, Pakistan",24.8607343,67.0011364
4978,"Calicut, India",11.2587531,75.78041
4979,"Juba, South Sudan",4.8538566,31.5825254
4980,"Near Chuguev, Ukraine",49.8363158,36.6813122
4981,"Near Jakarta, Indonesia",-6.1944491,106.8229198
4982,"Pieri, Sudan",12.862807,30.217636
4983,"Near Butte, Alaska",61.5416067,-149.0353713
4984,"Near Kaduna, Nigeria",10.503644,7.4337395
4985,"Near Pyin Oo Lwin, Myanmar",22.0391773,96.471658
4986,"Patikul, Sulu, Philippines",6.0630225,121.1022942
4987,"Palana, Russia",59.0830382,159.9512034
4988,"Kazachinskoye , Russia",56.295,107.383333
4989,"El Cajon, California",32.7947731,-116.9625269
4990,"Wuzhou, Guangxi, China",23.4769099,111.27917
4991,"Near Lete Pass, Nepal",28.6041104,83.6029116
4992,"Eleftheroupolis, Greece",40.9156544,24.2547455
4993,"Bukoba, Tanzania",-1.3296409,31.8050125
4994,"Lima, Peru",-12.0463731,-77.042754
4995,"Medellín, Colombia",6.2476376,-75.5658153
4996,"Pokhara, Nepal",28.2095831,83.9855674
4997,"Barcelos, Brazil",-0.9740131,-62.9256056
4998,"Rio Branco, Brazil",-9.9740249,-67.8098191
